,names,good_topic1,good_topic2,good_topic3,good_topic4,good_topic5,good_topic6,bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic5,bad_topic6,main_good_topic,main_bad_topic
1814,Harold's American Grille,0.161022726,0.085016411,0.15713712800000001,0.104263784,0.292685122,0.19237579,0.047836475,0.48388543,0.222672183,0.13151333099999998,0.0,0.11044000300000001,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1815,Harold's Chicken & Ice Bar,0.04995309,0.044926863,0.102757159,0.14317977,0.421165478,0.228659225,0.019888423,0.526783596,0.25032509,0.09604633,0.007470495,0.092521903,good_topic5,"bad_topic2,bad_topic3"
1816,Haroldâs Chicken Shack,0.078785988,0.01030709,0.167939735,0.30549625199999997,0.426801327,0.0,0.019586385,0.52188118,0.24669642600000002,0.077851865,0.008512242,0.11808236800000001,good_topic5,"bad_topic2,bad_topic3,bad_topic6"
1817,Harpoon Tap Room,0.19647794600000001,0.0,0.07584363200000001,0.0,0.43934890299999996,0.276524363,0.023617218,0.492417096,0.269364049,0.102918237,0.0012481089999999999,0.10163733900000001,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1818,Harrison Cafe,0.752641737,0.0,0.0,0.22851020100000002,0.0,0.0,0.0,0.482040256,0.085378461,0.27857542,0.0,0.145937607,good_topic1,"bad_topic2,bad_topic4,bad_topic6"
1819,Harry Buffalo,0.01751764,0.023216885,0.043885303,0.15410839199999998,0.332149193,0.41583807100000003,0.033787962000000005,0.512609506,0.21675495399999997,0.096856545,0.002428245,0.13009074699999998,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1820,Harry's All American Breakfast,0.044962617999999996,0.522545574,0.21142048300000002,0.029634987999999998,0.17587392300000002,0.004655306,0.013497924,0.525682625,0.21231534100000002,0.12521865599999998,0.010046602,0.105542266,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1821,Harvard Gardens,0.088796919,0.19879701100000002,0.06889691,0.109781348,0.280780211,0.24169457,0.011579016000000001,0.5258072420000001,0.256638527,0.09813607099999999,0.012457415,0.087750255,good_topic5,"bad_topic2,bad_topic3"
1822,Harvest Bistro,0.071780889,0.317188547,0.06006605,0.002123744,0.400709466,0.13855246300000001,0.043923807999999995,0.412289888,0.177600672,0.15392562,0.032206239,0.172469068,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1823,Harvest Deli,0.317968212,0.19237002399999997,0.35197074100000003,0.010571467,0.068982803,0.047688472,0.054669007,0.592394662,0.241030863,0.085674664,0.0,0.017795488,good_topic3,"bad_topic2,bad_topic3"
1824,Harvey & Ed's,0.24483523699999998,0.11299013,0.101988071,0.012119062,0.37004821,0.14999633,0.028458028,0.471086025,0.263668381,0.161668162,0.005267106999999999,0.062299340999999994,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
1825,Harvey's,0.0,0.04647986900000001,0.272631519,0.5037931489999999,0.138464747,0.02787961,0.009282953,0.592098904,0.177804918,0.104348602,0.016004601,0.09230800300000001,good_topic4,"bad_topic2,bad_topic3,bad_topic4"
1826,Hat Creek Burger Company,0.023172808,0.105131919,0.10911799400000001,0.390934898,0.20237913300000002,0.157679156,0.019447337,0.5657974889999999,0.193366327,0.104412336,0.007203733,0.100675481,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1827,Hat Creek Burger Company Burnet,0.002448284,0.068827868,0.152375826,0.480352636,0.18496732899999999,0.099130303,0.036330665,0.57647507,0.18289586,0.087933766,0.009404771,0.09918596800000001,good_topic4,"bad_topic2,bad_topic3"
1828,Hat Creek Burger Company Lakeway,0.011612657,0.150487872,0.19430960600000002,0.414626059,0.141633225,0.075642818,0.035584205,0.547704591,0.19154385100000001,0.10458268,0.0,0.111488202,good_topic4,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1829,Hatch and Hooves,0.30920215300000004,0.09343252199999999,0.145609878,0.16230092699999998,0.12304263800000001,0.156279807,0.028584527000000002,0.469455816,0.281840747,0.099500083,0.029886242,0.08404332699999999,good_topic1,"bad_topic2,bad_topic3"
1830,Haute Coffee,0.08512819199999999,0.64233746,0.161894023,0.0012887039999999999,0.005423573,0.09191879900000001,0.029395334,0.398070951,0.371103416,0.11436230900000001,0.0,0.07515931099999999,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1831,Havana Cafe,0.355623048,0.049032559,0.23263053,0.0,0.18983905399999998,0.164222275,0.0,0.6197820310000001,0.133065909,0.23792898699999998,0.0,0.0,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
1832,Havana Sandwich Shop,0.505002125,0.061287815,0.231080552,0.012724205,0.135587777,0.044566627000000004,0.01834336,0.542435564,0.18461863399999998,0.107432407,0.009048976,0.128440111,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1833,Havana's Cuban Cuisine,0.354254743,0.023881105,0.044642392999999995,0.007419274,0.512947212,0.04565883900000001,0.025577937000000002,0.5295867479999999,0.184406243,0.119003325,0.0047889809999999994,0.128845388,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1834,Hawaiian Time,0.348199844,0.034515636,0.17973615699999998,0.035860971,0.35463638200000003,0.037115607,0.047828315,0.537196684,0.172897117,0.11036317,0.009092844000000001,0.11532846199999999,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1835,Hawkers Delight Deli,0.36498569200000003,0.088051451,0.194760817,0.012773032,0.045597277,0.284778758,0.013391911000000001,0.546021359,0.18892371800000002,0.112828573,0.0038553759999999998,0.12652012099999999,good_topic1,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1836,Hawt Chicken,0.516805091,0.0,0.193029383,0.256457915,0.014094593,0.010071396,0.09671973099999999,0.5261804760000001,0.17112186899999998,0.1689754,0.007652634,0.022842569,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
1837,Hawthorne Hideaway,0.012867883,0.016643223000000002,0.20886174600000001,0.106710544,0.068477546,0.578170521,0.024257879,0.510345788,0.262164107,0.128232412,0.011098246,0.056239292999999996,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
1838,Hawthorne Hophouse,0.08702068,0.043490185,0.07684128,0.18362039600000002,0.135418785,0.46148974200000004,0.021048145,0.552410872,0.195494604,0.097688809,0.02617305,0.10000384699999999,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1839,Hawthorne Street Cafe,0.030792576000000002,0.435133472,0.248305941,0.002661228,0.216329737,0.057503016,0.024685982999999998,0.45227899899999996,0.23579931699999998,0.1542022,0.0013639529999999998,0.12566581,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1840,Hayburner Food Truck,0.269875494,0.0,0.138266181,0.288156887,0.2556333,0.038490792,0.0,0.715417981,0.267859191,0.0,0.0,0.0,good_topic4,"bad_topic2,bad_topic3"
1841,Haymaker,0.07428600099999999,0.05248979,0.094527424,0.093895706,0.193736747,0.48049613799999996,0.013193921,0.51634372,0.247785817,0.111116729,0.007049959000000001,0.097853644,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
1842,Healthy D'Lite,0.07588748599999999,0.472673739,0.131841858,0.015580048,0.296712567,0.0,0.072735295,0.42055496600000003,0.414789885,0.0,0.0,0.08694587599999999,good_topic2,"bad_topic2,bad_topic3"
1843,Healthy Pita,0.35549094600000003,0.247156595,0.142539682,0.029385917999999997,0.13252430099999998,0.083191617,0.029649721,0.468153396,0.194356747,0.22776854600000002,0.0,0.07276882900000001,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
1844,Heart Attack & Vine,0.125400826,0.577975214,0.21006202,0.0,0.075181216,0.0,0.046738043,0.543472126,0.175798908,0.019429653999999998,0.0,0.201492909,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
1845,Heartwood Community CafÃ©,0.078810982,0.539215451,0.196154612,0.042475685,0.0,0.131736687,0.020849387,0.5174263020000001,0.317775177,0.03705996,0.087928762,0.012610333999999999,good_topic2,"bad_topic2,bad_topic3"
1846,Heirs Pears,0.19664289100000001,0.558300264,0.046504132000000004,0.0,0.13518233,0.052511642000000004,0.022522791,0.528389841,0.22864448699999998,0.11160163699999999,0.011705858000000001,0.090577774,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1847,Helser's,0.09437747199999999,0.596827849,0.129442642,0.017024871,0.11731702599999999,0.035337877999999996,0.02502714,0.486128606,0.253070468,0.10865996900000001,0.002544196,0.11905340800000001,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1848,Henlong Market,0.42519743,0.139052603,0.253663482,0.0,0.0,0.176098228,0.019692306,0.536775738,0.213435102,0.091155921,0.013240874,0.11836115300000001,good_topic1,"bad_topic2,bad_topic3,bad_topic6"
1849,Henri's,0.240710381,0.041411011,0.08174596,0.014403737,0.18883579399999997,0.423391645,0.005511086,0.587460866,0.23246035899999998,0.08004074,0.0,0.090264684,good_topic6,"bad_topic2,bad_topic3"
1850,Henri's Bakery & CafÃ©,0.176121433,0.34349992799999995,0.321380769,0.009427819,0.119637155,0.019977262,0.017882225,0.5781654860000001,0.20255016399999998,0.13118133199999998,0.008842091,0.053050068,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1851,Henry Higgins Boiled Bagels,0.120918947,0.23890663399999998,0.5458531679999999,0.0056538380000000004,0.049521875,0.026636611,0.019877538,0.575311024,0.266621814,0.07027193799999999,0.002203285,0.058169659000000005,good_topic3,"bad_topic2,bad_topic3"
1852,Henry's Midtown Tavern,0.044178532,0.130674638,0.064689775,0.086229059,0.449565702,0.21325275800000001,0.027175622000000003,0.528493071,0.23818598600000002,0.094467127,0.004705033,0.09986239999999999,good_topic5,"bad_topic2,bad_topic3"
1853,Herbs and Spices Cafe,0.257050334,0.308413548,0.066666148,0.011001157,0.252603115,0.094422424,0.073502478,0.566149592,0.125916618,0.11314193,0.0,0.11175758300000001,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1854,Heritage Golf Links,0.0,0.049344717999999996,0.15870286,0.06516127299999999,0.35200228299999997,0.363789226,0.027431757,0.586386576,0.25809560000000004,0.066830216,0.00680329,0.047968265,good_topic6,"bad_topic2,bad_topic3"
1855,Hero Doughnuts & Buns,0.173648492,0.377393404,0.206428074,0.118261023,0.087698471,0.029636298999999998,0.056853463,0.42623160299999996,0.279028197,0.10703116900000001,0.0,0.124738167,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1856,Hey!... You Gonna Eat or What?,0.438214356,0.014446316,0.26114878399999997,0.025753082000000004,0.221191267,0.030440672000000002,0.011751381000000002,0.541438541,0.18640441600000002,0.17547083600000002,0.0025100829999999998,0.074112215,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
1857,Hi-Rise At the Blacksmith House,0.09795104199999999,0.3048936,0.53414707,0.0,0.0,0.05442694,0.015664811,0.547318422,0.27429944100000003,0.07997541400000001,0.005187955,0.070550815,good_topic3,"bad_topic2,bad_topic3"
1858,Hi-Top Tavern,0.064817664,0.016495451,0.102484379,0.0,0.183146599,0.621653869,0.0,0.596166611,0.203898642,0.022131141,0.0,0.17398737399999997,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1859,Hibachi Stop,0.18697123,0.027718952,0.126748866,0.364399619,0.283235658,0.0,0.028865712,0.503281446,0.217954796,0.15667993800000002,0.00373,0.08157942900000001,good_topic4,"bad_topic2,bad_topic3,bad_topic4"
1860,Hickory Stick,0.0,0.0,0.774500072,0.20954000899999997,0.0,0.0,0.140835226,0.631038189,0.0,0.01499712,0.0,0.20133312,good_topic3,"bad_topic1,bad_topic2,bad_topic6"
1861,Hidden Kitchen,0.23344628399999998,0.22069023699999998,0.221411033,0.028424151,0.25870126600000004,0.025077307000000004,0.0,0.675638338,0.174122623,0.103593876,0.0,0.036779087,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
1862,Hideout Pub,0.020593555,0.012993798,0.200588679,0.13305930300000002,0.086885556,0.53587936,0.021016287,0.518618338,0.242493675,0.102379081,0.016088726,0.09214288,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
1863,Higgins Restaurant,0.177811947,0.020403353,0.08779812699999999,0.031236837000000003,0.324091018,0.34976639200000004,0.010524526999999999,0.521884721,0.22058497300000002,0.113672706,0.003031012,0.123603991,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1864,High Rocks Steak and Chops,0.121864584,0.0,0.077364293,0.04873852099999999,0.46002227700000003,0.278237633,0.036831324,0.597887569,0.15498513,0.104773072,0.0,0.095799453,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
1865,High Steaks,0.25226562199999997,0.0,0.61526372,0.02607091,0.098319302,0.0,0.0,0.36446070700000005,0.23127625899999998,0.239180788,0.0,0.159263015,good_topic3,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1866,Highland Bakery,0.12592566800000002,0.533599312,0.13193475699999999,0.034672342,0.145839617,0.018416999,0.029465544,0.51547318,0.254457677,0.091879504,0.006156405,0.09576382300000001,good_topic2,"bad_topic2,bad_topic3"
1867,Highland Bakery & Kitchen - Cumberland,0.059529842,0.5882526060000001,0.13162025300000002,0.0,0.158907774,0.050131472999999996,0.02448033,0.517600256,0.260899489,0.05033454,0.014201658,0.125385233,good_topic2,"bad_topic2,bad_topic3,bad_topic6"
1868,Highland Bakery Midtown,0.154964746,0.46219146,0.132335888,0.009303256,0.20585119899999998,0.025541209,0.030025582999999998,0.503807495,0.23467203399999997,0.104206511,0.0038492409999999998,0.11567184,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1869,Highland Pub & Brewery,0.133648455,0.010915853,0.11499985199999999,0.268140537,0.25815388100000003,0.202948933,0.029002396,0.525280219,0.249246243,0.07511601400000001,0.008626624,0.10376005599999999,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
1870,Hill Country Golf & Guitar,0.067855448,0.0042807520000000005,0.065003308,0.11278200599999999,0.282599371,0.455575002,0.0064904509999999995,0.491452317,0.27055511600000004,0.14960378300000002,0.003755693,0.072159591,good_topic6,"bad_topic2,bad_topic3,bad_topic4"
1871,Hill's Cafe,0.120861022,0.11421531900000001,0.143130711,0.180989335,0.277244899,0.154768769,0.015636026,0.580568993,0.20982131,0.08940989099999999,0.006473402,0.092006836,good_topic5,"bad_topic2,bad_topic3"
1872,Hill-Bert's Burgers,0.022560807000000002,0.031625505,0.200526525,0.643256492,0.06348273900000001,0.024898012999999997,0.033251122,0.57697271,0.1639837,0.09877958,0.007255925999999999,0.113700257,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
1873,Hill-Berts Burgers,0.0,0.0,0.302430686,0.6877632140000001,0.0,0.0,0.029351334,0.602462587,0.19461800899999998,0.04562477400000001,0.0,0.12186307,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
1874,Hillside Pub,0.111449786,0.047767778,0.080561227,0.058591095,0.207364763,0.479853346,0.016152589,0.531397115,0.25477910600000003,0.079359023,0.0,0.108342459,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1875,Hilltop Cafe,0.065264029,0.425596552,0.168565727,0.053519832,0.256859453,0.018917361,0.019809999,0.54555827,0.169232534,0.12345539800000001,0.0,0.132056285,good_topic2,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1876,Hinckleyâs Fancy Meats,0.6159106679999999,0.0,0.23004630199999998,0.012424103,0.047121052000000004,0.08698693199999999,0.0,0.488875757,0.271894435,0.203114085,0.0,0.027821252999999997,good_topic1,"bad_topic2,bad_topic3,bad_topic4"
1877,Hingham Lobster Pound,0.072858165,0.023963025,0.234024111,0.205318792,0.41765201399999996,0.039354253,0.027896262999999998,0.490181847,0.22471495100000002,0.123720463,0.040156824,0.086108663,good_topic5,"bad_topic2,bad_topic3,bad_topic4"
1878,Hippie Cow-Yay,0.070468637,0.08524976199999999,0.245123641,0.187417517,0.320509909,0.085042542,0.0,0.434443891,0.159750789,0.293535404,0.0,0.103754126,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1879,Hit The Spot Cafe,0.130025566,0.301820276,0.134552835,0.12111754300000001,0.2666772,0.036457513,0.032891942,0.531630052,0.24194917600000002,0.089232721,0.0,0.097002085,good_topic2,"bad_topic2,bad_topic3"
1880,Hobnob Grille,0.061609522,0.106459659,0.11995670800000001,0.12682581199999998,0.227345734,0.348475706,0.032937934,0.520474632,0.21801319,0.09560698599999999,0.004772405,0.12066862699999999,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1881,Hocca - Orlando,0.245855496,0.034385996,0.027202228999999998,0.02460869,0.526552925,0.129937314,0.023748976,0.38183295700000003,0.23191395399999998,0.190906818,0.0,0.166114613,good_topic5,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1882,Hog Island Italian Deli,0.358423,0.037724991,0.520660305,0.042672212,0.02646647,0.006833268000000001,0.050389135,0.49986216299999997,0.25501635,0.097486055,0.0,0.09215526800000001,good_topic3,"bad_topic2,bad_topic3"
1883,Hold Out Brewing,0.09473620699999999,0.091891889,0.065377486,0.14598392599999999,0.22155201300000002,0.370913738,0.0,0.6380861999999999,0.258200049,0.09613029699999999,0.0,0.0,good_topic6,"bad_topic2,bad_topic3"
1884,Holeman & Finch,0.018760018,0.018724153,0.247808788,0.57901977,0.073756217,0.055286533,0.034041664,0.522390991,0.167889273,0.068054066,0.0034419040000000004,0.19668777399999998,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
1885,Holler & Dash Biscuit House,0.164389054,0.400988959,0.082394888,0.060345865,0.25524506399999997,0.026453688,0.028229587,0.430914898,0.318344535,0.12019634300000001,0.002040014,0.09274493199999999,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1886,Hollerbach's Willow Tree Cafe,0.110347678,0.057588766,0.087927042,0.008959515999999999,0.21142826399999998,0.513958469,0.03926975,0.510832371,0.209547304,0.105875816,0.006921691,0.12194679300000001,good_topic6,"bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1887,Hollywood Burger Bar,0.001734546,0.130653265,0.29572800899999996,0.310510764,0.144682623,0.108059419,0.016436719,0.62578245,0.186794157,0.054748397000000004,0.015089222,0.09341713800000001,good_topic4,"bad_topic2,bad_topic3"
1888,Holsteins Shakes and Buns,0.05479375,0.036568619,0.057767129,0.42062391200000004,0.288064325,0.132689428,0.031476208,0.559761666,0.18603457699999998,0.09792678099999999,0.013484972,0.103866511,good_topic4,"bad_topic2,bad_topic3,bad_topic6"
1889,Holy Goat,0.07050044400000001,0.230600832,0.130667418,0.03435067,0.23170276899999998,0.29238044399999996,0.092543866,0.45097848799999996,0.292232091,0.0,0.017310383000000002,0.141441441,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1890,Holy Grain Coffee Shop,0.065584078,0.628483672,0.18384251199999999,0.0,0.055838847000000004,0.053637051,0.006006577,0.41865985299999997,0.329519295,0.147750691,0.0,0.092354685,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1891,Holy Grounds,0.017553043,0.394802531,0.39697971,0.004536397,0.043939972,0.131025309,0.0,0.747787833,0.10988079,0.13365265699999998,0.0,0.0,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
1892,Home Plate Sliders,0.0,0.0,0.324598402,0.093468234,0.573922873,0.0,0.11249136900000001,0.34330713700000004,0.274244934,0.147576123,0.0,0.119626835,good_topic5,"bad_topic1,bad_topic2,bad_topic3,bad_topic4,bad_topic6"
1893,"Home, A Bar",0.05633780099999999,0.021156081,0.136261457,0.20044937399999999,0.14975603699999998,0.425891855,0.031545526000000004,0.523227958,0.24713786699999998,0.063835954,0.0,0.12313779,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1894,Home.Stead Bakery & Cafe,0.066031877,0.47724198,0.163048215,0.0,0.082374883,0.19986252100000002,0.05528223,0.420917024,0.271762754,0.12950905199999999,0.024624722999999998,0.09511726300000001,good_topic2,"bad_topic2,bad_topic3,bad_topic4"
1895,Honest,0.196607344,0.021124504,0.126713728,0.014734299999999999,0.288257403,0.341552216,0.039233514,0.493410335,0.264053859,0.081259567,0.0,0.112993476,good_topic6,"bad_topic2,bad_topic3,bad_topic6"
1896,Honey Baked Ham Company,0.285585081,0.130232762,0.339413234,0.0007430189999999999,0.22817993,0.0066548630000000004,0.012399008999999999,0.555467476,0.21737417399999998,0.103284427,0.02503513,0.07860258,good_topic3,"bad_topic2,bad_topic3,bad_topic4"
